ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,btc_halving,btc_halving_lower,btc_halving_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,yhat_moving_avg_7,yhat_moving_avg_14,yhat_moving_avg_28,yhat_moving_avg_90
2023-01-26,22242.635353716898,-11428.110757600074,51610.67836355494,22242.635353716898,22242.635353716898,0.0,0.0,0.0,0.0,0.0,0.0,-0.06864898377344698,-0.06864898377344698,-0.06864898377344698,0.0010087538999965407,0.0010087538999965407,0.0010087538999965407,-0.06965773767344353,-0.06965773767344353,-0.06965773767344353,0.0,0.0,0.0,20715.70104024089,20834.261955828235,20917.93175553925,20840.502666913577,19986.588169081744
2023-01-27,22303.093761512187,-12689.672019776059,50483.81531049908,22303.093761512187,22303.093761512187,0.0,0.0,0.0,0.0,0.0,0.0,-0.08052797924380217,-0.08052797924380217,-0.08052797924380217,-0.006030830227546392,-0.006030830227546392,-0.006030830227546392,-0.07449714901625579,-0.07449714901625579,-0.07449714901625579,0.0,0.0,0.0,20507.07069001256,20789.05377569838,20892.78656188542,20843.20109683214,20006.076274321425
2023-01-28,22363.55216930748,-9716.79870014255,53552.82501851596,22363.55216930748,22363.55216930748,0.0,0.0,0.0,0.0,0.0,0.0,-0.07982790600127411,-0.07982790600127411,-0.07982790600127411,-0.000586951694208798,-0.000586951694208798,-0.000586951694208798,-0.07924095430706532,-0.07924095430706532,-0.07924095430706532,0.0,0.0,0.0,20578.316628881414,20741.592028410316,20863.31644530285,20843.43404040089,20023.701799357637
2023-01-29,22424.010577102756,-12435.024650539965,52952.50636284651,22424.010577102756,22424.010577102756,0.0,0.0,0.0,0.0,0.0,0.0,-0.07221015466725132,-0.07221015466725132,-0.07221015466725132,0.011606823199443422,0.011606823199443422,0.011606823199443422,-0.08381697786669474,-0.08381697786669474,-0.08381697786669474,0.0,0.0,0.0,20804.769305070087,20693.590675522748,20830.58185568082,20841.6769900069,20045.665193703036
2023-01-30,22484.46898108578,-12866.650097848436,51809.517707780346,22484.46898108578,22484.46898108578,0.0,0.0,0.0,0.0,0.0,0.0,-0.08817273153325336,-0.08817273153325336,-0.08817273153325336,-1.9257131540763764e-05,-1.9257131540763764e-05,-1.9257131540763764e-05,-0.08815347440171259,-0.08815347440171259,-0.08815347440171259,0.0,0.0,0.0,20501.95193394874,20645.032457062276,20793.9512652693,20836.61136802949,20064.00076976017
2023-01-31,22544.927385068804,-11068.353876779549,50549.445153469045,22544.927385068804,22544.927385068804,0.0,0.0,0.0,0.0,0.0,0.0,-0.09331043564591883,-0.09331043564591883,-0.09331043564591883,-0.0011293166241427893,-0.0011293166241427893,-0.0011293166241427893,-0.09218111902177606,-0.09218111902177606,-0.09218111902177606,0.0,0.0,0.0,20441.25038916243,20598.058898216615,20755.012013587755,20829.051867378614,20081.864020226996
2023-02-01,22605.385789051837,-11674.53322320555,52671.11189001755,22605.385789051837,22605.385789051837,0.0,0.0,0.0,0.0,0.0,0.0,-0.10068420951177268,-0.10068420951177268,-0.10068420951177268,-0.004849221422037725,-0.004849221422037725,-0.004849221422037725,-0.09583498808973494,-0.09583498808973494,-0.09583498808973494,0.0,0.0,0.0,20329.380390172493,20554.062911069803,20714.682595414615,20819.07885468459,20096.74613430266
2023-02-02,22665.84419369333,-11280.445668142864,53570.5832814512,22665.84419369333,22665.84419369333,0.0,0.0,0.0,0.0,0.0,0.0,-0.09804771691607986,-0.09804771691607986,-0.09804771691607986,0.0010087538999885427,0.0010087538999885427,0.0010087538999885427,-0.0990564708160684,-0.0990564708160684,-0.0990564708160684,0.0,0.0,0.0,20443.509918526113,20515.178465110548,20674.720210469393,20807.5691113369,20113.653365765542
2023-02-03,22726.30259833483,-12288.98575769061,51857.87535191325,22726.30259833483,22726.30259833483,0.0,0.0,0.0,0.0,0.0,0.0,-0.10782588257893068,-0.10782588257893068,-0.10782588257893068,-0.00603083022751528,-0.00603083022751528,-0.00603083022751528,-0.1017950523514154,-0.1017950523514154,-0.1017950523514154,0.0,0.0,0.0,20275.818962913534,20482.142504096402,20635.598139897393,20794.098817569058,20127.027809393865
2023-02-04,22786.761001195144,-14867.399291788577,52743.09528457136,22786.761001195144,22786.761001195144,0.0,0.0,0.0,0.0,0.0,0.0,-0.10459686348362798,-0.10459686348362798,-0.10459686348362798,-0.0005869516942313562,-0.0005869516942313562,-0.0005869516942313562,-0.10400991178939663,-0.10400991178939663,-0.10400991178939663,0.0,0.0,0.0,20403.337271519078,20457.145453044643,20599.368740727477,20779.83381819187,20138.845250632978
2023-02-05,22847.219404055464,-11596.630308144917,52738.93774551881,22847.219404055464,22847.219404055464,0.0,0.0,0.0,0.0,0.0,0.0,-0.09406445971659155,-0.09406445971659155,-0.09406445971659155,0.011606823199430134,0.011606823199430134,0.011606823199430134,-0.10567128291602168,-0.10567128291602168,-0.10567128291602168,0.0,0.0,0.0,20698.10805478656,20441.908131575565,20567.749403549155,20765.643685733572,20155.59578358048
2023-02-06,22907.67780691578,-10044.825916368989,52383.14539121887,22907.67780691578,22907.67780691578,0.0,0.0,0.0,0.0,0.0,0.0,-0.1067807887500855,-0.1067807887500855,-0.1067807887500855,-1.925713155112688e-05,-1.925713155112688e-05,-1.925713155112688e-05,-0.10676153161853436,-0.10676153161853436,-0.10676153161853436,0.0,0.0,0.0,20461.577902260487,20436.140412762958,20540.586434912617,20750.59366840561,20169.368377308354
2023-02-07,22968.136206993895,-11548.390671946485,54808.8618070232,22968.136206993895,22968.136206993895,0.0,0.0,0.0,0.0,0.0,0.0,-0.108405228062327,-0.108405228062327,-0.108405228062327,-0.0011293166241344136,-0.0011293166241344136,-0.0011293166241344136,-0.10727591143819258,-0.10727591143819258,-0.10727591143819258,0.0,0.0,0.0,20478.27016330813,20441.428951926628,20519.74392507162,20735.86068366601,20183.549211580474
2023-02-08,23028.594607072002,-10653.09878246925,51852.491219568736,23028.594607072002,23028.594607072002,0.0,0.0,0.0,0.0,0.0,0.0,-0.11207218902937002,-0.11207218902937002,-0.11207218902937002,-0.004849221422044196,-0.004849221422044196,-0.004849221422044196,-0.10722296760732584,-0.10722296760732584,-0.10722296760732584,0.0,0.0,0.0,20447.7295991875,20458.335981785913,20506.199446427858,20721.85431050063,20195.737803243064
2023-02-09,23089.053010018873,-11458.461277253655,50058.41228745402,23089.053010018873,23089.053010018873,0.0,0.0,0.0,0.0,0.0,0.0,-0.10561581590635222,-0.10561581590635222,-0.10561581590635222,0.0010087538999805448,0.0010087538999805448,0.0010087538999805448,-0.10662456980633278,-0.10662456980633278,-0.10662456980633278,0.0,0.0,0.0,20650.483837860713,20487.903684548004,20501.541074829274,20709.73641518426,20211.146134886767
2023-02-10,23149.511412965738,-12204.0537283577,52138.93857524995,23149.511412965738,23149.511412965738,0.0,0.0,0.0,0.0,0.0,0.0,-0.11154639475388053,-0.11154639475388053,-0.11154639475388053,-0.006030830227536038,-0.006030830227536038,-0.006030830227536038,-0.10551556452634452,-0.10551556452634452,-0.10551556452634452,0.0,0.0,0.0,20567.2668745356,20529.53910049401,20505.84080229521,20699.313682090313,20224.214182741027
2023-02-11,23209.969815912613,-14087.682824985106,52197.31004448323,23209.969815912613,23209.969815912613,0.0,0.0,0.0,0.0,0.0,0.0,-0.10453000071478051,-0.10453000071478051,-0.10453000071478051,-0.0005869516942036757,-0.0005869516942036757,-0.0005869516942036757,-0.10394304902057684,-0.10394304902057684,-0.10394304902057684,0.0,0.0,0.0,20783.831654465233,20583.89544091489,20520.520446979765,20691.918446141306,20237.01480085882
2023-02-12,23270.428219426798,-11019.991784169084,54590.95959390898,23270.428219426798,23270.428219426798,0.0,0.0,0.0,0.0,0.0,0.0,-0.0903584568480758,-0.0903584568480758,-0.0903584568480758,0.011606823199427138,0.011606823199427138,0.011606823199427138,-0.10196528004750292,-0.10196528004750292,-0.10196528004750292,0.0,0.0,0.0,21167.748235325478,20650.98689527759,20546.447513426578,20688.5146845537,20256.16233804577
2023-02-13,23330.88662294099,-10819.769657478222,53151.41923163298,23330.88662294099,23330.88662294099,0.0,0.0,0.0,0.0,0.0,0.0,-0.09966949875081411,-0.09966949875081411,-0.09966949875081411,-1.9257131561489667e-05,-1.9257131561489667e-05,-1.9257131561489667e-05,-0.09965024161925262,-0.09965024161925262,-0.09965024161925262,0.0,0.0,0.0,21005.508847820387,20728.691316071865,20582.41586441741,20688.18356484335,20273.58945944706
2023-02-14,23391.345026455183,-14187.640439878875,54174.94285285786,23391.345026455183,23391.345026455183,0.0,0.0,0.0,0.0,0.0,0.0,-0.09820322306363867,-0.09820322306363867,-0.09820322306363867,-0.001129316624140046,-0.001129316624140046,-0.001129316624140046,-0.09707390643949862,-0.09707390643949862,-0.09707390643949862,0.0,0.0,0.0,21094.239553063668,20816.686943179793,20629.05794755321,20692.034980570483,20292.692026618442
2023-02-15,23451.80343228235,-9672.438951363643,52894.68886100816,23451.80343228235,23451.80343228235,0.0,0.0,0.0,0.0,0.0,0.0,-0.09916745675116306,-0.09916745675116306,-0.09916745675116306,-0.004849221422024639,-0.004849221422024639,-0.004849221422024639,-0.09431823532913843,-0.09431823532913843,-0.09431823532913843,0.0,0.0,0.0,21126.147729674714,20913.603818963686,20685.9699003748,20700.326247894707,20310.94237405512
2023-02-16,23512.26183810952,-10416.031482952449,54389.07275733504,23512.26183810952,23512.26183810952,0.0,0.0,0.0,0.0,0.0,0.0,-0.09046021350050719,-0.09046021350050719,-0.09046021350050719,0.0010087538999941632,0.0010087538999941632,0.0010087538999941632,-0.09146896740050137,-0.09146896740050137,-0.09146896740050137,0.0,0.0,0.0,21385.337612354306,21018.582929605625,20753.24330707681,20713.9817587731,20333.525496397742
2023-02-17,23572.72024351868,-10817.654724103677,54229.934584559705,23572.72024351868,23572.72024351868,0.0,0.0,0.0,0.0,0.0,0.0,-0.09464409101367811,-0.09464409101367811,-0.09464409101367811,-0.006030830227530861,-0.006030830227530861,-0.006030830227530861,-0.08861326078614724,-0.08861326078614724,-0.08861326078614724,0.0,0.0,0.0,21341.701563351126,21129.216456579274,20829.37777853664,20732.48795921702,20354.62775499141
2023-02-18,23633.178648927835,-12346.642621527228,52235.093317635874,23633.178648927835,23633.178648927835,0.0,0.0,0.0,0.0,0.0,0.0,-0.08642420082594632,-0.08642420082594632,-0.08642420082594632,-0.0005869516941759958,-0.0005869516941759958,-0.0005869516941759958,-0.08583724913177032,-0.08583724913177032,-0.08583724913177032,0.0,0.0,0.0,21590.700071217427,21244.483373258157,20914.189407086524,20756.779073907,20376.179747092916
2023-02-19,23693.637054453735,-10825.22843670857,54962.71884584022,23693.637054453735,23693.637054453735,0.0,0.0,0.0,0.0,0.0,0.0,-0.07161675944483058,-0.07161675944483058,-0.07161675944483058,0.011606823199413852,0.011606823199413852,0.011606823199413852,-0.08322358264424443,-0.08322358264424443,-0.08322358264424443,0.0,0.0,0.0,21996.775549151796,21362.91584666192,21006.951370969757,20787.350387259452,20404.740556497123
2023-02-20,23754.095459979635,-10403.83387871509,51156.43119778854,23754.095459979635,23754.095459979635,0.0,0.0,0.0,0.0,0.0,0.0,-0.08086828124934273,-0.08086828124934273,-0.08086828124934273,-1.9257131571853e-05,-1.9257131571853e-05,-1.9257131571853e-05,-0.08084902411777087,-0.08084902411777087,-0.08084902411777087,0.0,0.0,0.0,21833.142587498267,21481.149238044472,21104.92027705817,20822.753355985395,20431.880534620297
2023-02-21,23814.55386550554,-8560.327630069827,55904.14475165577,23814.55386550554,23814.55386550554,0.0,0.0,0.0,0.0,0.0,0.0,-0.07991148659509731,-0.07991148659509731,-0.07991148659509731,-0.0011293166241401714,-0.0011293166241401714,-0.0011293166241401714,-0.07878216997095715,-0.07878216997095715,-0.07878216997095715,0.0,0.0,0.0,21911.49746351397,21597.9003681088,21207.2936556443,20863.51879035796,20460.800903769657
2023-02-22,23875.01226735013,-10313.35015775166,51981.67437720432,23875.01226735013,23875.01226735013,0.0,0.0,0.0,0.0,0.0,0.0,-0.08193058532383622,-0.08193058532383622,-0.08193058532383622,-0.00484922142203111,-0.00484922142203111,-0.00484922142203111,-0.07708136390180512,-0.07708136390180512,-0.07708136390180512,0.0,0.0,0.0,21918.91853767236,21711.15334067989,21312.37857982179,20909.289013124824,20488.757214157275
2023-02-23,23935.47066919472,-11248.135106615866,54840.21570566138,23935.47066919472,23935.47066919472,0.0,0.0,0.0,0.0,0.0,0.0,-0.07478411245274565,-0.07478411245274565,-0.07478411245274565,0.0010087539000031127,0.0010087539000031127,0.0010087539000031127,-0.07579286635274876,-0.07579286635274876,-0.07579286635274876,0.0,0.0,0.0,22145.47773906027,21819.74478735217,21419.1638584789,20960.352466654087,20520.816250607404
2023-02-24,23995.929071700608,-9428.728387267727,54668.8895417856,23995.929071700608,23995.929071700608,0.0,0.0,0.0,0.0,0.0,0.0,-0.08098016690389262,-0.08098016690389262,-0.08098016690389262,-0.006030830227521682,-0.006030830227521682,-0.006030830227521682,-0.07494933667637095,-0.07494933667637095,-0.07494933667637095,0.0,0.0,0.0,22052.734730460324,21921.32095408206,21525.268705330665,21015.554753812936,20550.82438634189
2023-02-25,24056.387474206498,-11636.608389377136,54487.22452800589,24056.387474206498,24056.387474206498,0.0,0.0,0.0,0.0,0.0,0.0,-0.07515562856088831,-0.07515562856088831,-0.07515562856088831,-0.0005869516941985528,-0.0005869516941985528,-0.0005869516941985528,-0.07456867686668976,-0.07456867686668976,-0.07456867686668976,0.0,0.0,0.0,22248.414552678227,22015.280165719316,21629.881769488737,21075.201108234247,20580.548433153454
2023-02-26,24116.845876712385,-8945.9980395248,55854.34259082304,24116.845876712385,24116.845876712385,0.0,0.0,0.0,0.0,0.0,0.0,-0.06304645298126281,-0.06304645298126281,-0.06304645298126281,0.011606823199439219,0.011606823199439219,0.011606823199439219,-0.07465327618070204,-0.07465327618070204,-0.07465327618070204,0.0,0.0,0.0,22596.364287089877,22100.935699710473,21731.925773186194,21139.186643306388,20616.563722637595
2023-02-27,24177.304278762113,-8732.649838432513,50564.991613308994,24177.304278762113,24177.304278762113,0.0,0.0,0.0,0.0,0.0,0.0,-0.07520894231130734,-0.07520894231130734,-0.07520894231130734,-1.925713157250899e-05,-1.925713157250899e-05,-1.925713157250899e-05,-0.07518968517973482,-0.07518968517973482,-0.07518968517973482,0.0,0.0,0.0,22358.95479601777,22176.051729498973,21828.600483771723,21205.508174094564,20650.14028922921
2023-02-28,24237.76268081184,-9448.546758247121,56852.78146615099,24237.76268081184,24237.76268081184,0.0,0.0,0.0,0.0,0.0,0.0,-0.07727805259022395,-0.07727805259022395,-0.07727805259022395,-0.0011293166241336315,-0.0011293166241336315,-0.0011293166241336315,-0.07614873596609033,-0.07614873596609033,-0.07614873596609033,0.0,0.0,0.0,22364.715581694698,22240.79717495336,21919.34877153108,21274.20335954215,20684.468371755975
2023-03-01,24298.221082861564,-10749.20965002558,52921.13088365703,24298.221082861564,24298.221082861564,0.0,0.0,0.0,0.0,0.0,0.0,-0.0823353344258722,-0.0823353344258722,-0.0823353344258722,-0.00484922142203758,-0.00484922142203758,-0.00484922142203758,-0.07748611300383462,-0.07748611300383462,-0.07748611300383462,0.0,0.0,0.0,22297.61892405038,22294.897230150225,22003.025285415057,21344.497592894924,20716.673749687307
2023-03-02,24358.679483685704,-10357.617561819467,54497.30846638534,24358.679483685704,24358.679483685704,0.0,0.0,0.0,0.0,0.0,0.0,-0.07813461234318847,-0.07813461234318847,-0.07813461234318847,0.0010087539000167302,0.0010087539000167302,0.0010087539000167302,-0.0791433662432052,-0.0791433662432052,-0.0791433662432052,0.0,0.0,0.0,22455.423505035942,22339.175196718174,22079.459992035176,21416.351649555992,20751.89330025289
2023-03-03,24419.137884509844,-8289.776483762862,55687.151094816894,24419.137884509844,24419.137884509844,0.0,0.0,0.0,0.0,0.0,0.0,-0.08708017590162208,-0.08708017590162208,-0.08708017590162208,-0.006030830227516504,-0.006030830227516504,-0.006030830227516504,-0.08104934567410557,-0.08104934567410557,-0.08104934567410557,0.0,0.0,0.0,22292.71506216076,22373.458101246808,22147.389527664433,21488.383653100533,20783.87707583118
2023-03-04,24479.596285333988,-7084.548161862898,54787.710269436284,24479.596285333988,24479.596285333988,0.0,0.0,0.0,0.0,0.0,0.0,-0.08370897597125707,-0.08370897597125707,-0.08370897597125707,-0.0005869516941708739,-0.0005869516941708739,-0.0005869516941708739,-0.0831220242770862,-0.0831220242770862,-0.0831220242770862,0.0,0.0,0.0,22430.434348098894,22399.460929164045,22207.370547441682,21560.779977264105,20814.463829310374
2023-03-05,24540.05441767425,-10119.70313886775,54799.972990066184,24540.05441767425,24540.05441767425,0.0,0.0,0.0,0.0,0.0,0.0,-0.07366384176997239,-0.07366384176997239,-0.07366384176997239,0.011606823199425933,0.011606823199425933,0.011606823199425933,-0.08527066496939832,-0.08527066496939832,-0.08527066496939832,0.0,0.0,0.0,22732.339732024182,22418.885992726086,22259.91084621828,21633.43110859402,20850.45171767949
2023-03-06,24600.51255001451,-8738.30931176216,51450.70133257902,24600.51255001451,24600.51255001451,0.0,0.0,0.0,0.0,0.0,0.0,-0.08741753402449413,-0.08741753402449413,-0.08741753402449413,-1.9257131537968084e-05,-1.9257131537968084e-05,-1.9257131537968084e-05,-0.08739827689295616,-0.08739827689295616,-0.08739827689295616,0.0,0.0,0.0,22449.996407153623,22431.89193717407,22303.97183333652,21704.446055197343,20883.069981751934
2023-03-07,24660.97068235477,-9627.483534211253,55814.66572494276,24660.97068235477,24660.97068235477,0.0,0.0,0.0,0.0,0.0,0.0,-0.09053361418297759,-0.09053361418297759,-0.09053361418297759,-0.0011293166241337573,-0.0011293166241337573,-0.0011293166241337573,-0.08940429755884384,-0.08940429755884384,-0.08940429755884384,0.0,0.0,0.0,22428.323877220744,22440.97883653493,22340.888005744146,21774.090830694222,20915.724155803266
2023-03-08,24721.428812231272,-9212.316597137902,55227.73186227754,24721.428812231272,24721.428812231272,0.0,0.0,0.0,0.0,0.0,0.0,-0.09603665163787899,-0.09603665163787899,-0.09603665163787899,-0.004849221422018023,-0.004849221422018023,-0.004849221422018023,-0.09118743021586097,-0.09118743021586097,-0.09118743021586097,0.0,0.0,0.0,22347.265565400394,22448.071213870648,22371.484222010436,21841.931400916113,20945.6653636636
2023-03-09,24781.88694210778,-7907.215919043332,53455.3754485827,24781.88694210778,24781.88694210778,0.0,0.0,0.0,0.0,0.0,0.0,-0.09163980666366377,-0.09163980666366377,-0.09163980666366377,0.0010087538999871166,0.0010087538999871166,0.0010087538999871166,-0.09264856056365088,-0.09264856056365088,-0.09264856056365088,0.0,0.0,0.0,22510.879613972247,22455.993515147264,22397.58435593272,21908.374107205807,20978.34228827648
2023-03-10,24842.34507007466,-10536.325499367993,54464.023325824055,24842.34507007466,24842.34507007466,0.0,0.0,0.0,0.0,0.0,0.0,-0.0997245039781244,-0.0997245039781244,-0.0997245039781244,-0.0060308302275113275,-0.0060308302275113275,-0.0060308302275113275,-0.09369367375061308,-0.09369367375061308,-0.09369367375061308,0.0,0.0,0.0,22364.954530308063,22466.313439168305,22419.88577020756,21972.577237769114,21007.609240654
2023-03-11,24902.803198041536,-8691.24140608362,53844.60026799812,24902.803198041536,24902.803198041536,0.0,0.0,0.0,0.0,0.0,0.0,-0.09482364328253588,-0.09482364328253588,-0.09482364328253588,-0.0005869516942139095,-0.0005869516942139095,-0.0005869516942139095,-0.09423669158832199,-0.09423669158832199,-0.09423669158832199,0.0,0.0,0.0,22541.42867085525,22482.169770990644,22440.815350077344,22035.34855978304,21035.5660386135
2023-03-12,24963.26050002354,-8873.135037618496,54397.96031245148,24963.26050002354,24963.26050002354,0.0,0.0,0.0,0.0,0.0,0.0,-0.08259532792601691,-0.08259532792601691,-0.08259532792601691,0.011606823199412647,0.011606823199412647,0.011606823199412647,-0.09420215112542957,-0.09420215112542957,-0.09420215112542957,0.0,0.0,0.0,22901.411812921513,22506.322925404547,22462.604459065322,22097.265116125756,21069.395914287757
2023-03-13,25023.717802005554,-7929.244342725585,51704.38108963975,25023.717802005554,25023.717802005554,0.0,0.0,0.0,0.0,0.0,0.0,-0.09354690626819656,-0.09354690626819656,-0.09354690626819656,-1.9257131548330872e-05,-1.9257131548330872e-05,-1.9257131548330872e-05,-0.09352764913664821,-0.09352764913664821,-0.09352764913664821,0.0,0.0,0.0,22682.826418299537,22539.58435556825,22485.738146371157,22157.169315071438,21100.400412885436
2023-03-14,25084.173889568694,-8389.949336047732,53957.603844757396,25084.173889568694,25084.173889568694,0.0,0.0,0.0,0.0,0.0,0.0,-0.09329529924194573,-0.09329529924194573,-0.09329529924194573,-0.0011293166241357197,-0.0011293166241357197,-0.0011293166241357197,-0.09216598261781003,-0.09216598261781003,-0.09216598261781003,0.0,0.0,0.0,22743.938380304382,22584.672141723055,22512.825489128994,22216.087130330037,21132.26906929793
2023-03-15,25144.629977131826,-12198.315855828887,53979.077962404735,25144.629977131826,25144.629977131826,0.0,0.0,0.0,0.0,0.0,0.0,-0.09493614431831573,-0.09493614431831573,-0.09493614431831573,-0.004849221422024494,-0.004849221422024494,-0.004849221422024494,-0.09008692289629125,-0.09008692289629125,-0.09008692289629125,0.0,0.0,0.0,22757.495756792192,22643.27645477903,22545.673834324836,22274.349559869945,21162.399779115753
2023-03-16,25205.086064694977,-7713.193845875032,55601.25119266317,25205.086064694977,25205.086064694977,0.0,0.0,0.0,0.0,0.0,0.0,-0.08626981636983362,-0.08626981636983362,-0.08626981636983362,0.001008753900000735,0.001008753900000735,0.001008753900000735,-0.08727857026983436,-0.08727857026983436,-0.08727857026983436,0.0,0.0,0.0,23030.647918307888,22717.52906968412,22586.761292415693,22333.11064222543,21196.525700253966
2023-03-17,25265.542152564103,-7207.824031720075,56231.405127757884,25265.542152564103,25265.542152564103,0.0,0.0,0.0,0.0,0.0,0.0,-0.08977907715603506,-0.08977907715603506,-0.08977907715603506,-0.006030830227506149,-0.006030830227506149,-0.006030830227506149,-0.0837482469285289,-0.0837482469285289,-0.0837482469285289,0.0,0.0,0.0,22997.225094259993,22807.853435962963,22637.083437565638,22392.236482615033,21228.529433766187
2023-03-18,25325.998240433222,-8802.878061391908,54913.80088640803,25325.998240433222,25325.998240433222,0.0,0.0,0.0,0.0,0.0,0.0,-0.08010984969436387,-0.08010984969436387,-0.08010984969436387,-0.0005869516941862294,-0.0005869516941862294,-0.0005869516941862294,-0.07952289800017764,-0.07952289800017764,-0.07952289800017764,0.0,0.0,0.0,23297.136328032393,22915.811672702555,22698.9907218466,22453.18063464414,21260.64883778128
2023-03-19,25386.45415471026,-6180.847975605396,54130.10014799307,25386.45415471026,25386.45415471026,0.0,0.0,0.0,0.0,0.0,0.0,-0.06304216036113612,-0.06304216036113612,-0.06304216036113612,0.011606823199438015,0.011606823199438015,0.011606823199438015,-0.07464898356057413,-0.07464898356057413,-0.07464898356057413,0.0,0.0,0.0,23786.037240888385,23042.18673384068,22774.254829622612,22517.08283792045,21300.280698833667
2023-03-20,25446.910068987294,-8467.755531260169,52623.88858073207,25446.910068987294,25446.910068987294,0.0,0.0,0.0,0.0,0.0,0.0,-0.06921111514042698,-0.06921111514042698,-0.06921111514042698,-1.9257131568400843e-05,-1.9257131568400843e-05,-1.9257131568400843e-05,-0.06919185800885858,-0.06919185800885858,-0.06919185800885858,0.0,0.0,0.0,23685.701046234524,23185.454537831392,22862.519446699822,22583.24564001817,21338.591388603945
2023-03-21,25507.364640503278,-7537.46731987853,54716.40489201045,25507.364640503278,25507.364640503278,0.0,0.0,0.0,0.0,0.0,0.0,-0.06436396357569497,-0.06436396357569497,-0.06436396357569497,-0.0011293166241376812,-0.0011293166241376812,-0.0011293166241376812,-0.06323464695155731,-0.06323464695155731,-0.06323464695155731,0.0,0.0,0.0,23865.609551869955,23345.693276626473,22965.182709174765,22653.035357459456,21379.31262489773
2023-03-22,25567.819212019265,-6972.011502196245,56957.40160612081,25567.819212019265,25567.819212019265,0.0,0.0,0.0,0.0,0.0,0.0,-0.061725866708414776,-0.061725866708414776,-0.061725866708414776,-0.004849221422037671,-0.004849221422037671,-0.004849221422037671,-0.0568766452863771,-0.0568766452863771,-0.0568766452863771,0.0,0.0,0.0,23989.623411313318,23521.711512986636,23082.49398388283,22726.98910294663,21419.718765768994
2023-03-23,25628.27378353525,-7684.14205962958,54329.7533308256,25628.27378353525,25628.27378353525,0.0,0.0,0.0,0.0,0.0,0.0,-0.049222519251096546,-0.049222519251096546,-0.049222519251096546,0.0010087539000143517,0.0010087539000143517,0.0010087539000143517,-0.0502312731511109,-0.0502312731511109,-0.0502312731511109,0.0,0.0,0.0,24366.785583852812,23712.588322350195,23215.05869601716,22806.321525974938,21465.536475371726
2023-03-24,25688.700660512637,-7716.024402224078,59585.650515702066,25688.700660512637,25688.700660512637,0.0,0.0,0.0,0.0,0.0,0.0,-0.04945446867190421,-0.04945446867190421,-0.04945446867190421,-0.006030830227526908,-0.006030830227526908,-0.006030830227526908,-0.0434236384443773,-0.0434236384443773,-0.0434236384443773,0.0,0.0,0.0,24418.27961847539,23915.596111523828,23361.724773743394,22890.805271975474,21510.372773862044
2023-03-25,25749.12753749002,-5815.950958662346,56993.36866367896,25749.12753749002,25749.12753749002,0.0,0.0,0.0,0.0,0.0,0.0,-0.03717471708998939,-0.03717471708998939,-0.03717471708998939,-0.0005869516941836684,-0.0005869516941836684,-0.0005869516941836684,-0.036587765395805716,-0.036587765395805716,-0.036587765395805716,0.0,0.0,0.0,24791.911005969774,24129.135351229168,23522.47351196586,22981.644431021607,21556.295976851383
2023-03-26,25809.55393780339,-8058.214597563021,58439.59443130484,25809.55393780339,25809.55393780339,0.0,0.0,0.0,0.0,0.0,0.0,-0.01825673466392808,-0.01825673466392808,-0.01825673466392808,0.011606823199424725,0.011606823199424725,0.011606823199424725,-0.02986355786335281,-0.02986355786335281,-0.02986355786335281,0.0,0.0,0.0,25338.355759766575,24350.895139640335,23696.540936740512,23079.572697902913,21610.61443955731
2023-03-27,25869.980338116755,-8731.058089421833,56057.40487606566,25869.980338116755,25869.980338116755,0.0,0.0,0.0,0.0,0.0,0.0,-0.023412830537423057,-0.023412830537423057,-0.023412830537423057,-1.9257131524153136e-05,-1.9257131524153136e-05,-1.9257131524153136e-05,-0.023393573405898906,-0.023393573405898906,-0.023393573405898906,0.0,0.0,0.0,25264.29087245396,24576.4079719574,23880.931254894396,23183.33470063278,21664.070173701464
2023-03-28,25930.406738430134,-6311.747989097633,57303.005657163405,25930.406738430134,25930.406738430134,0.0,0.0,0.0,0.0,0.0,0.0,-0.018449006137968786,-0.018449006137968786,-0.018449006137968786,-0.0011293166241396419,-0.0011293166241396419,-0.0011293166241396419,-0.017319689513829145,-0.017319689513829145,-0.017319689513829145,0.0,0.0,0.0,25452.01650535281,24803.037536740663,24074.36540668357,23293.595447906282,21720.169811987787
2023-03-29,25990.833087189283,-5282.150132447223,57932.23733493744,25990.833087189283,25990.833087189283,0.0,0.0,0.0,0.0,0.0,0.0,-0.01662896795098426,-0.01662896795098426,-0.01662896795098426,-0.004849221422044143,-0.004849221422044143,-0.004849221422044143,-0.01177974652894012,-0.01177974652894012,-0.01177974652894012,0.0,0.0,0.0,25558.63235676303,25027.181671804905,24274.446592395772,23410.060213360302,21775.82702873305
